ts_ns,current_before,target_current,requested,current_after,rc
1787749247151970881,77393436672,77309411328,84025344,77322395648,0
1787749247184811918,77393436672,77309411328,84025344,77321842688,0
1787749247216072464,77381349376,77309411328,71938048,77323415552,0
1787749247248196437,77391572992,77309411328,82161664,77325512704,0
1787749247285631578,77393145856,77309411328,83734528,77334425600,0
1787749247319937691,77405204480,77309411328,95793152,77327036416,0
1787749247356891992,77397291008,77309411328,87879680,77337108480,0
1787749247394628979,77406314496,77309411328,96903168,77338542080,0
1787749247432308414,77407748096,77309411328,98336768,77338525696,0
1787749247471359014,77410353152,77309411328,100941824,77340794880,0
1787749247509181732,77409738752,77309411328,100327424,77337440256,0
1787749247545941431,77406121984,77309411328,96710656,77336326144,0
1787749247583703487,77406056448,77309411328,96645120,77337419776,0
1787749247621113018,77406625792,77309411328,97214464,77337698304,0
1787749247650639212,77407428608,77309411328,98017280,77318037504,0
1787749247678727761,77386981376,77309411328,77570048,77314367488,0
1787749247707194596,77384622080,77309411328,75210752,77312532480,0
1787749247735328775,77381476352,77309411328,72065024,77314367488,0
1787749247763418573,77383835648,77309411328,74424320,77311746048,0
1787749247791062363,77380427776,77309411328,71016448,77312794624,0
1787749247819532779,77381214208,77309411328,71802880,77314105344,0
1787749247851881875,77385932800,77309411328,76521472,77322936320,0
1787749247884483467,77392666624,77309411328,83255296,77321494528,0
1787749247916343975,77391224832,77309411328,81813504,77323726848,0
1787749247949234782,77392670720,77309411328,83259392,77321142272,0
1787749247982439994,77392969728,77309411328,83558400,77322194944,0
1787749248016004694,77392187392,77309411328,82776064,77328224256,0
1787749248049060283,77396643840,77309411328,87232512,77326127104,0
1787749248082379468,77396643840,77309411328,87232512,77326127104,0
1787749248116860564,77398216704,77309411328,88805376,77324210176,0
1787749248149710011,77394202624,77309411328,84791296,77323685888,0
1787749248181843213,77392367616,77309411328,82956288,77320802304,0
1787749248213857674,77380833280,77309411328,71421952,77323161600,0
1787749248246625029,77393940480,77309411328,84529152,77322899456,0
1787749248278604449,77391581184,77309411328,82169856,77325258752,0
1787749248311101228,77393678336,77309411328,84267008,77323423744,0
1787749248344324081,77392629760,77309411328,83218432,77321850880,0
1787749248377521124,77392891904,77309411328,83480576,77322637312,0
1787749248409054186,77391319040,77309411328,81907712,77323841536,0
1787749248441199619,77391474688,77309411328,82063360,77325824000,0
1787749248473663968,77394767872,77309411328,85356544,77322412032,0
1787749248506317890,77393453056,77309411328,84041728,77321838592,0
1787749248537632978,77390782464,77309411328,81371136,77322633216,0
1787749248569305692,77390528512,77309411328,81117184,77322813440,0
