ts_ns,current_before,target_current,requested,current_after,rc
1787750172374532877,85907238912,85899345920,7892992,85895229440,0
1787750172402001724,85908856832,85899345920,9510912,85891956736,0
1787750172429574822,85900115968,85899345920,770048,85894348800,0
1787750172456577220,85905776640,85899345920,6430720,85898424320,0
1787750172483499316,85905567744,85899345920,6221824,85900980224,0
1787750172510434073,85907939328,85899345920,8593408,85900292096,0
1787750172538081583,85912760320,85899345920,13414400,85887279104,0
1787750172588740297,85915320320,85899345920,15974400,85891248128,0
1787750172615503710,85907128320,85899345920,7782400,85890801664,0
1787750172642320365,85908709376,85899345920,9363456,85889081344,0
1787750172669309002,85901320192,85899345920,1974272,85895749632,0
1787750172697311389,85908586496,85899345920,9240576,85902376960,0
1787750172724401448,85913116672,85899345920,13770752,85889282048,0
1787750172751019919,85906288640,85899345920,6942720,85889900544,0
1787750172777832543,85907034112,85899345920,7688192,85887451136,0
1787750172805104026,85900464128,85899345920,1118208,85895155712,0
1787750172834051490,85912317952,85899345920,12972032,85888991232,0
1787750172884003351,85910999040,85899345920,11653120,85904392192,0
1787750172911856594,85917265920,85899345920,17920000,85893722112,0
1787750172939142568,85904523264,85899345920,5177344,85899018240,0
1787750172967727365,85909929984,85899345920,10584064,85905297408,0
